assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,position,init_price,team_code,gw,id,total_points,total_points_1,total_points_2,total_points_3,total_points_4
0,0,11,0,31.2,149,85,2,0,5.9,10.8,90,11,0,0,0,0,0,67523,0.0,2.0,17.0,-5782,1008,6790,58,0,0,3.0,56.0,31.0,9,60252,2,7,2,3,14
0,0,9,0,37.5,149,93,2,0,6.5,14.6,90,3,0,0,0,0,0,63126,2.0,2.0,13.0,-4532,476,5008,57,1,0,3.0,56.0,31.0,10,60252,7,2,3,14,2
0,0,26,0,1.9,149,104,3,1,7.6,38.6,90,8,0,0,0,0,0,59005,1.0,3.0,35.0,-4385,441,4826,57,0,0,3.0,56.0,31.0,11,60252,2,3,14,2,2
0,0,3,0,12.3,149,114,1,0,5.2,15.0,90,6,0,0,0,0,0,59376,1.0,0.0,25.0,-155,1960,2115,57,1,0,3.0,56.0,31.0,12,60252,3,14,2,2,6
0,0,9,1,32.4,149,126,0,0,5.2,6.2,87,1,0,0,0,0,0,58736,0.0,0.0,13.0,-921,1387,2308,57,0,0,3.0,56.0,31.0,13,60252,14,2,2,6,9
1,3,46,1,73.2,149,134,0,1,16.8,62.4,87,90,0,0,0,0,0,64278,0.0,2.0,32.0,4919,6256,1337,57,1,0,3.0,56.0,31.0,14,60252,2,2,6,9,3
0,0,12,0,43.9,149,142,3,0,7.0,10.0,90,36,0,0,0,0,0,126038,1.0,3.0,16.0,57840,61044,3204,57,0,0,3.0,56.0,31.0,15,60252,2,6,9,3,2
0,0,9,0,4.4,149,160,3,0,1.2,2.0,90,35,0,0,0,0,0,128295,2.0,3.0,6.0,4185,14337,10152,57,0,0,3.0,56.0,31.0,16,60252,6,9,3,2,3
1,0,16,1,35.7,149,162,0,0,8.5,25.0,90,13,0,0,0,0,0,120191,0.0,1.0,24.0,-8303,6242,14545,57,1,0,3.0,56.0,31.0,17,60252,9,3,2,3,2
0,2,32,0,2.2,149,177,2,1,6.3,50.0,90,43,0,0,0,0,0,114155,3.0,2.0,11.0,-6617,5219,11836,57,0,0,3.0,56.0,31.0,18,60252,3,2,3,2,7
0,0,19,1,95.9,149,183,0,0,14.0,20.4,90,99,0,0,0,0,0,164092,0.0,0.0,24.0,44119,49242,5123,58,1,0,3.0,56.0,31.0,19,60252,2,3,2,7,5
0,0,6,0,16.2,149,193,1,0,2.9,10.8,90,8,0,0,0,0,0,159255,1.0,0.0,2.0,-2570,16175,18745,58,1,0,3.0,56.0,31.0,20,60252,3,2,7,5,3
0,0,9,1,22.8,149,210,0,0,4.4,9.0,90,39,0,0,0,0,0,158595,2.0,0.0,12.0,-2408,14317,16725,58,0,0,3.0,56.0,31.0,21,60252,2,7,5,3,2
0,0,8,0,20.7,149,215,2,0,4.1,20.2,90,57,0,0,0,0,0,172042,2.0,1.0,0.0,10644,28712,18068,58,1,0,3.0,56.0,31.0,22,60252,7,5,3,2,2
0,0,25,0,5.4,149,225,4,1,6.7,42.8,90,14,0,0,0,0,0,154773,3.0,4.0,19.0,-17014,9798,26812,58,0,0,3.0,56.0,31.0,23,60252,5,3,2,2,2
1,0,14,0,26.2,149,239,1,0,5.4,25.0,90,20,0,0,0,0,0,210936,1.0,1.0,3.0,51897,63533,11636,58,0,0,3.0,56.0,31.0,24,60252,3,2,2,2,1
0,0,7,1,37.2,149,245,0,0,6.5,23.6,90,54,0,0,0,0,0,247296,0.0,2.0,4.0,35138,45271,10133,58,1,0,3.0,56.0,31.0,25,60252,2,2,2,1,5
0,0,15,0,28.5,149,252,1,0,5.7,16.6,90,35,0,0,0,0,0,267485,1.0,1.0,12.0,19496,37417,17921,59,1,0,3.0,56.0,31.0,26,60252,2,2,1,5,-999
0,0,4,0,1.4,149,267,1,0,1.3,7.8,79,13,0,0,0,0,0,271018,4.0,1.0,4.0,2704,22885,20181,59,0,0,3.0,56.0,31.0,27,60252,2,1,5,-999,1
0,0,12,0,61.3,149,273,3,0,11.1,22.4,90,1,0,0,0,0,0,257023,3.0,1.0,27.0,-13956,5950,19906,59,1,0,3.0,56.0,31.0,28,60252,1,5,-999,1,3
0,0,5,0,1.2,149,283,1,0,3.4,5.8,11,90,0,0,0,0,0,252011,3.0,1.0,27.0,-5911,12144,18055,59,0,0,3.0,56.0,31.0,29,60252,5,-999,1,3,2
1,0,15,0,12.9,149,294,2,0,7.1,13.8,76,36,0,0,0,0,0,245564,2.0,1.0,44.0,-7248,12087,19335,59,1,0,3.0,56.0,31.0,30,60252,-999,1,3,2,1
0,0,4,1,36.6,149,315,0,0,8.0,10.8,79,97,0,0,0,0,0,247352,0.0,2.0,33.0,14069,26429,12360,58,1,0,3.0,56.0,31.0,32,60252,3,2,1,1,13
0,0,2,0,0.5,149,307,1,0,0.3,0.0,11,6,0,0,0,0,0,247352,0.0,2.0,2.0,14069,26429,12360,58,0,0,3.0,56.0,31.0,32,60252,3,2,1,1,13
0,0,9,1,2.8,149,326,0,0,1.8,15.4,84,4,0,0,0,0,0,243731,1.0,0.0,0.0,905,9095,8190,58,0,0,3.0,56.0,31.0,33,60252,2,1,1,13,7
0,0,21,0,11.2,149,333,2,0,3.1,19.4,76,43,0,0,0,0,0,221085,3.0,1.0,0.0,-21823,2404,24227,58,1,0,3.0,56.0,31.0,34,60252,1,1,13,7,-999
0,0,2,0,0.8,149,341,0,0,0.5,2.4,10,3,0,0,0,0,0,195717,3.0,2.0,2.0,-24470,1959,26429,57,0,0,3.0,56.0,31.0,35,60252,1,13,7,-999,-999
0,0,5,0,1.3,149,353,0,0,0.8,6.2,18,11,0,0,0,0,0,190776,0.0,0.0,0.0,-6490,2504,8994,57,1,0,3.0,56.0,31.0,36,60252,13,7,-999,-999,-999
1,3,50,0,57.9,149,363,1,1,18.3,76.0,83,99,0,0,0,0,0,185577,3.0,2.0,49.0,-5373,3157,8530,57,0,0,3.0,56.0,31.0,37,60252,7,-999,-999,-999,-999
0,0,26,0,24.0,149,373,3,1,10.5,44.2,90,98,0,0,0,0,0,222573,3.0,5.0,37.0,32840,37540,4700,56,1,0,3.0,56.0,31.0,38,60252,-999,-999,-999,-999,-999
0,0,14,1,11.7,135,4,0,0,2.2,10.0,90,11,0,0,0,0,0,212703,0.0,0.0,0.0,0,0,0,60,1,0,3.0,56.0,31.0,1,60252,2,1,1,2,0
0,0,13,0,3.6,135,18,1,0,3.4,16.4,69,49,0,0,0,0,0,224017,0.0,1.0,14.0,-6281,17994,24275,60,0,0,3.0,56.0,31.0,2,60252,1,1,2,0,6
0,0,5,0,0.0,135,25,1,0,0.8,8.2,10,1,0,0,0,0,0,183235,2.0,1.0,0.0,-41748,3078,44826,60,0,0,3.0,56.0,31.0,3,60252,1,2,0,6,1
0,0,4,0,10.5,135,34,0,0,2.0,9.4,6,7,0,0,0,0,0,158706,0.0,1.0,0.0,-27451,3864,31315,59,1,0,3.0,56.0,31.0,4,60252,2,0,6,1,1
0,0,15,0,1.3,135,48,4,0,1.5,10.0,84,6,0,0,0,0,0,135857,0.0,4.0,4.0,-24492,1616,26108,58,0,0,3.0,56.0,31.0,5,60252,0,6,1,1,2
0,0,0,0,0.0,135,54,0,0,0.0,0.0,0,39,0,0,0,0,0,127827,1.0,1.0,0.0,-9504,2099,11603,58,1,0,3.0,56.0,31.0,6,60252,6,1,1,2,0
0,0,25,0,15.2,135,64,0,1,7.2,39.8,20,45,0,0,0,0,0,115763,0.0,2.0,17.0,-12545,1366,13911,57,1,0,3.0,56.0,31.0,7,60252,1,1,2,0,2
0,0,2,0,0.5,135,80,0,0,0.1,0.2,9,21,0,0,0,0,0,113659,2.0,1.0,0.0,-2940,2290,5230,57,0,0,3.0,56.0,31.0,8,60252,1,2,0,2,5
0,0,9,0,0.8,135,84,0,0,0.7,6.2,35,43,0,0,0,0,0,108141,2.0,0.0,0.0,-5873,1093,6966,57,1,0,3.0,56.0,31.0,9,60252,2,0,2,5,3
0,0,7,0,22.4,135,91,2,0,3.6,9.4,90,3,0,0,0,0,0,104992,2.0,2.0,4.0,-3551,576,4127,57,0,0,3.0,56.0,31.0,10,60252,0,2,5,3,1
0,0,0,0,0.0,135,105,0,0,0.0,0.0,0,13,0,0,0,0,0,98427,2.0,0.0,0.0,-6733,892,7625,56,1,0,3.0,56.0,31.0,11,60252,2,5,3,1,3
0,0,7,0,4.8,135,112,2,0,1.5,8.6,90,8,0,0,0,0,0,91202,0.0,2.0,2.0,-7205,172,7377,56,0,0,3.0,56.0,31.0,12,60252,5,3,1,3,0
1,0,20,0,41.1,135,125,2,0,9.8,33.4,90,14,0,0,0,0,0,90219,2.0,1.0,23.0,-1593,1514,3107,56,1,0,3.0,56.0,31.0,13,60252,3,1,3,0,0
0,0,12,1,17.2,135,131,0,0,3.2,10.6,68,90,0,0,0,0,0,92422,2.0,0.0,4.0,1734,3450,1716,56,0,0,3.0,56.0,31.0,14,60252,1,3,0,0,0
0,0,0,0,1.7,135,148,0,0,0.7,3.6,45,91,0,0,0,0,0,93340,0.0,1.0,2.0,750,2266,1516,56,1,0,3.0,56.0,31.0,15,60252,3,0,0,0,0
0,0,5,1,1.8,135,159,0,0,0.4,1.8,72,57,0,0,0,0,0,92881,0.0,0.0,0.0,-637,1976,2613,56,0,0,3.0,56.0,31.0,16,60252,0,0,0,0,0
0,0,0,0,0.0,135,164,0,0,0.0,0.0,0,36,0,0,0,0,0,93070,1.0,1.0,0.0,-206,2652,2858,56,1,0,3.0,56.0,31.0,17,60252,0,0,0,0,0
0,0,0,0,0.0,135,176,0,0,0.0,0.0,0,4,0,0,0,0,0,86325,0.0,1.0,0.0,-6210,677,6887,56,0,0,3.0,56.0,31.0,18,60252,0,0,0,0,0
0,0,0,0,0.0,135,184,0,0,0.0,0.0,0,21,0,0,0,0,0,82305,1.0,2.0,0.0,-4637,34,4671,56,1,0,3.0,56.0,31.0,19,60252,0,0,0,0,0
0,0,0,0,0.0,135,198,0,0,0.0,0.0,0,20,0,0,0,0,0,79728,1.0,1.0,0.0,-2653,16,2669,56,0,0,3.0,56.0,31.0,20,60252,0,0,0,0,1
0,0,0,0,0.0,135,207,0,0,0.0,0.0,0,45,0,0,0,0,0,77052,1.0,1.0,0.0,-2701,23,2724,56,0,0,3.0,56.0,31.0,21,60252,0,0,0,1,0
0,0,0,0,0.0,135,214,0,0,0.0,0.0,0,3,0,0,0,0,0,74133,1.0,1.0,0.0,-2917,19,2936,56,1,0,3.0,56.0,31.0,22,60252,0,0,1,0,0
0,0,0,0,0.0,135,225,0,0,0.0,0.0,0,43,0,0,0,0,0,72066,2.0,2.0,0.0,-2090,19,2109,56,0,0,3.0,56.0,31.0,23,60252,0,1,0,0,0
0,0,0,0,0.0,135,239,0,0,0.0,0.0,0,20,0,0,0,0,0,71157,2.0,0.0,0.0,-960,16,976,56,1,0,3.0,56.0,31.0,24,60252,1,0,0,0,0
0,0,3,0,0.2,135,243,0,0,0.0,0.2,13,49,0,0,0,0,0,70324,1.0,0.0,0.0,-853,238,1091,56,1,0,3.0,56.0,31.0,25,60252,0,0,0,0,1
0,0,0,0,0.0,135,255,0,0,0.0,0.0,0,11,0,0,0,0,0,70662,1.0,3.0,0.0,139,463,324,56,0,0,3.0,56.0,31.0,26,60252,0,0,0,1,2
0,0,0,0,0.0,135,264,0,0,0.0,0.0,0,4,0,0,0,0,0,70731,0.0,1.0,0.0,-36,463,499,56,1,0,3.0,56.0,31.0,27,60252,0,0,1,2,2
0,0,0,0,0.0,135,273,0,0,0.0,0.0,0,36,0,0,0,0,0,70817,1.0,0.0,0.0,-27,394,421,56,0,0,3.0,56.0,31.0,28,60252,0,1,2,2,1
0,0,0,0,0.0,135,284,0,0,0.0,0.0,0,57,0,0,0,0,0,70717,0.0,1.0,0.0,-111,326,437,56,1,0,3.0,56.0,31.0,29,60252,1,2,2,1,1
0,0,1,0,3.5,135,292,0,0,1.0,6.8,14,91,0,0,0,0,0,71214,2.0,0.0,0.0,330,1448,1118,56,0,0,3.0,56.0,31.0,30,60252,2,2,1,1,1
0,0,11,0,1.8,135,304,4,0,0.9,6.6,90,14,0,0,0,0,0,71132,0.0,4.0,1.0,-237,207,444,56,0,0,3.0,56.0,31.0,31,60252,2,1,1,1,2
0,0,7,0,7.2,135,315,1,0,3.6,7.6,76,90,0,0,0,0,0,71518,1.0,0.0,21.0,232,558,326,56,1,0,3.0,56.0,31.0,32,60252,1,1,1,2,2
0,0,10,0,27.8,135,323,1,0,3.6,7.8,8,13,0,0,0,0,0,71219,0.0,3.0,0.0,-272,299,571,56,0,0,3.0,56.0,31.0,33,60252,1,1,2,2,2
0,0,2,0,4.7,135,335,0,0,0.7,2.4,10,8,0,0,0,0,0,71044,3.0,2.0,0.0,-227,189,416,56,1,0,3.0,56.0,31.0,34,60252,1,2,2,2,-999
0,0,9,0,15.3,135,341,0,0,2.7,9.6,25,7,0,0,0,0,0,70934,0.0,2.0,2.0,-163,227,390,56,0,0,3.0,56.0,31.0,35,60252,2,2,2,-999,-999
0,0,12,0,6.9,135,354,2,0,2.8,13.0,90,1,0,0,0,0,0,70764,2.0,0.0,8.0,-197,113,310,56,1,0,3.0,56.0,31.0,36,60252,2,2,-999,-999,-999
0,0,14,0,11.0,135,370,2,0,2.6,8.4,90,39,0,0,0,0,0,70814,0.0,2.0,7.0,-33,147,180,56,0,0,3.0,56.0,31.0,37,60252,2,-999,-999,-999,-999
0,0,14,0,36.1,135,374,1,0,6.6,16.4,90,6,0,0,0,0,0,70824,1.0,1.0,13.0,-48,217,265,56,1,0,3.0,56.0,31.0,38,60252,-999,-999,-999,-999,-999
0,0,0,0,14.8,273,1,0,0,2.6,4.4,30,3,0,0,0,0,0,1288634,2.0,0.0,7.0,0,0,0,100,0,1,3.0,96.0,43.0,1,61366,0,0,0,0,0
0,0,0,0,0.0,273,18,0,0,0.0,0.0,0,97,0,0,0,0,0,568873,1.0,6.0,0.0,-752890,27288,780178,99,1,0,3.0,96.0,43.0,2,61366,0,0,0,0,0
0,0,0,0,0.0,273,30,0,0,0.0,0.0,0,39,0,0,0,0,0,269596,1.0,1.0,0.0,-321588,329,321917,98,0,0,3.0,96.0,43.0,3,61366,0,0,0,0,0
0,0,0,0,0.0,273,38,0,0,0.0,0.0,0,4,0,0,0,0,0,224754,1.0,2.0,0.0,-56030,259,56289,98,1,0,3.0,96.0,43.0,4,61366,0,0,0,0,1
0,0,0,0,0.0,273,45,0,0,0.0,0.0,0,54,0,0,0,0,0,205134,0.0,3.0,0.0,-21884,362,22246,97,1,0,3.0,96.0,43.0,5,61366,0,0,0,1,1
0,0,0,0,0.0,273,54,0,0,0.0,0.0,0,99,0,0,0,0,0,198563,5.0,0.0,0.0,-7696,289,7985,97,0,0,3.0,96.0,43.0,6,61366,0,0,1,1,0
0,0,0,0,0.0,273,67,0,0,0.0,0.0,0,36,0,0,0,0,0,194242,0.0,2.0,0.0,-4869,275,5144,97,1,0,3.0,96.0,43.0,7,61366,0,1,1,0,0
0,0,0,0,0.0,273,76,0,0,0.0,0.0,0,14,0,0,0,0,0,194845,0.0,0.0,0.0,12,3261,3249,97,0,0,3.0,96.0,43.0,8,61366,1,1,0,0,0
0,0,3,0,15.7,273,87,0,0,2.8,4.0,32,90,0,0,0,0,0,239210,0.0,5.0,8.0,41869,48092,6223,97,1,0,3.0,96.0,43.0,9,61366,1,0,0,0,0
0,0,5,0,1.1,273,99,0,0,0.2,1.2,19,6,0,0,0,0,0,298093,1.0,0.0,0.0,56465,63774,7309,98,0,0,3.0,96.0,43.0,10,61366,0,0,0,0,0
0,0,0,0,0.0,273,107,0,0,0.0,0.0,0,20,0,0,0,0,0,229329,1.0,6.0,0.0,-66704,15968,82672,98,1,0,3.0,96.0,43.0,11,61366,0,0,0,0,0
0,0,0,0,0.0,273,118,0,0,0.0,0.0,0,1,0,0,0,0,0,199157,1.0,3.0,0.0,-31356,168,31524,97,1,0,3.0,96.0,43.0,12,61366,0,0,0,0,1
0,0,0,0,0.0,273,129,0,0,0.0,0.0,0,35,0,0,0,0,0,193724,4.0,0.0,0.0,-6466,192,6658,97,0,0,3.0,96.0,43.0,13,61366,0,0,0,1,8
0,0,0,0,0.0,273,138,0,0,0.0,0.0,0,98,0,0,0,0,0,192311,1.0,3.0,0.0,-1769,120,1889,97,1,0,3.0,96.0,43.0,14,61366,0,0,1,8,2
0,0,0,0,0.0,273,146,0,0,0.0,0.0,0,57,0,0,0,0,0,191284,2.0,1.0,0.0,-1205,179,1384,97,0,0,3.0,96.0,43.0,15,61366,0,1,8,2,0
0,0,0,0,0.0,273,155,0,0,0.0,0.0,0,8,0,0,0,0,0,190311,0.0,2.0,0.0,-1070,287,1357,97,0,0,3.0,96.0,43.0,16,61366,1,8,2,0,0
0,0,2,0,9.1,273,166,0,0,1.1,0.0,15,11,0,0,0,0,0,190014,1.0,3.0,2.0,-452,1340,1792,97,1,0,3.0,96.0,43.0,17,61366,8,2,0,0,4
0,2,32,0,24.6,273,177,0,1,7.7,45.2,28,31,0,0,0,0,0,216909,3.0,2.0,7.0,24589,26313,1724,97,1,0,3.0,96.0,43.0,18,61366,2,0,0,4,3
0,0,17,0,18.3,273,185,1,0,4.4,12.8,69,13,0,0,0,0,0,260578,1.0,2.0,13.0,40614,44593,3979,97,0,0,3.0,96.0,43.0,19,61366,0,0,4,3,2
0,0,0,0,0.0,273,198,0,0,0.0,0.0,0,20,0,0,0,0,0,256622,3.0,1.0,0.0,-3593,12198,15791,97,0,0,3.0,96.0,43.0,20,61366,0,4,3,2,1
0,0,0,0,0.0,273,207,0,0,0.0,0.0,0,14,0,0,0,0,0,220798,1.0,2.0,0.0,-35678,2946,38624,97,1,0,3.0,96.0,43.0,21,61366,4,3,2,1,3
1,0,18,0,24.3,273,218,0,0,5.9,11.0,28,39,0,0,0,0,0,228085,0.0,3.0,24.0,4546,17052,12506,97,1,0,3.0,96.0,43.0,22,61366,3,2,1,3,-999
0,0,16,1,57.5,273,224,0,0,7.6,14.4,90,97,0,0,0,0,0,245220,3.0,0.0,4.0,15348,25232,9884,97,0,0,3.0,96.0,43.0,23,61366,2,1,3,-999,3
0,0,11,1,26.3,273,238,0,0,4.3,15.0,64,4,0,0,0,0,0,256222,1.0,2.0,2.0,9576,19013,9437,97,0,1,3.0,96.0,43.0,24,61366,1,3,-999,3,1
0,0,8,0,12.8,273,248,1,0,9.7,10.0,87,3,0,0,0,0,0,282668,1.0,3.0,74.0,20620,28719,8099,97,1,0,3.0,96.0,43.0,25,61366,3,-999,3,1,0
0,0,8,0,13.6,273,266,0,0,1.7,3.4,1,11,0,0,0,0,0,282668,2.0,0.0,0.0,20620,28719,8099,97,0,0,3.0,96.0,43.0,25,61366,3,-999,3,1,0
0,0,14,1,16.6,273,256,0,0,5.1,15.0,67,8,0,0,0,0,0,263783,0.0,6.0,19.0,-15132,8954,24086,97,1,0,3.0,96.0,43.0,26,61366,-999,3,1,0,-999
0,0,16,1,69.7,273,278,0,0,10.8,18.2,90,35,0,0,0,0,0,250744,0.0,1.0,20.0,2273,6884,4611,97,1,0,3.0,96.0,43.0,28,61366,1,0,-999,11,-999
0,0,9,0,47.3,273,281,0,0,6.9,11.6,45,98,0,0,0,0,0,249631,1.0,0.0,10.0,-1522,5945,7467,97,0,0,3.0,96.0,43.0,29,61366,0,-999,11,-999,11
0,0,0,0,0.0,273,298,0,0,0.0,0.0,0,57,0,0,0,0,0,217383,1.0,3.0,0.0,-32278,371,32649,97,1,0,3.0,96.0,43.0,30,61366,-999,11,-999,11,0
0,3,44,1,85.3,273,325,0,1,17.0,50.4,90,99,0,0,0,0,0,211106,0.0,2.0,34.0,-1002,1695,2697,97,1,0,3.0,96.0,43.0,32,61366,-999,11,0,0,0
0,0,17,1,37.5,273,316,0,0,8.9,15.8,74,54,0,0,0,0,0,211106,2.0,0.0,36.0,-1002,1695,2697,97,0,0,3.0,96.0,43.0,32,61366,-999,11,0,0,0
2,3,41,0,81.0,273,333,1,0,17.5,63.4,90,31,0,0,0,0,0,257530,3.0,1.0,31.0,42037,56699,14662,97,0,0,3.0,96.0,43.0,34,61366,0,0,0,1,-999
0,0,2,0,2.5,273,347,0,0,2.0,0.0,37,6,0,0,0,0,0,372207,0.0,1.0,19.0,105078,110216,5138,97,1,0,3.0,96.0,43.0,35,61366,0,0,1,-999,-999
0,0,0,0,0.0,273,306,0,0,0.0,0.0,0,1,0,0,0,0,0,372207,2.0,0.0,0.0,105078,110216,5138,97,0,0,3.0,96.0,43.0,35,61366,0,0,1,-999,-999
0,0,0,0,0.0,273,352,0,0,0.0,0.0,0,90,0,0,0,0,0,243268,1.0,0.0,0.0,-119642,895,120537,97,0,0,3.0,96.0,43.0,36,61366,0,1,-999,-999,-999
0,0,0,0,0.0,273,367,0,0,0.0,0.0,0,13,0,0,0,0,0,222315,0.0,1.0,0.0,-21782,99,21881,96,1,0,3.0,96.0,43.0,37,61366,1,-999,-999,-999,-999
0,0,5,0,4.3,273,371,0,0,1.7,5.6,12,36,0,0,0,0,0,216594,4.0,1.0,7.0,-5926,468,6394,96,0,0,3.0,96.0,43.0,38,61366,-999,-999,-999,-999,-999
1,1,37,1,37.4,215,8,0,0,10.2,37.8,78,21,0,0,0,0,0,868463,5.0,0.0,27.0,0,0,0,95,0,0,3.0,106.0,43.0,1,61366,11,5,13,1,17
2,3,44,0,127.7,215,16,2,0,22.5,59.2,90,6,0,0,0,0,0,995410,2.0,2.0,38.0,2049,81457,79408,95,1,0,3.0,106.0,43.0,2,61366,5,13,1,17,9
1,0,22,0,42.3,215,22,1,0,7.6,17.2,90,91,0,0,0,0,0,1566970,3.0,1.0,16.0,460538,510105,49567,96,0,0,3.0,106.0,43.0,3,61366,13,1,17,9,0
1,2,41,1,26.7,215,37,0,1,11.4,59.8,68,36,0,0,0,0,0,1914603,0.0,4.0,27.0,293070,373295,80225,97,1,0,3.0,106.0,43.0,4,61366,1,17,9,0,3
0,0,6,0,36.8,215,46,0,0,4.8,9.2,33,45,0,0,0,0,0,2386410,2.0,3.0,2.0,399792,438722,38930,98,0,0,3.0,106.0,43.0,5,61366,17,9,0,3,6
2,3,66,1,109.4,215,57,0,1,23.8,88.4,90,57,0,0,0,0,0,2431080,0.0,8.0,40.0,35783,135252,99469,98,1,0,3.0,106.0,43.0,6,61366,9,0,3,6,2
2,1,30,0,33.6,215,65,1,0,7.5,23.2,79,11,0,0,0,0,0,2871266,3.0,1.0,18.0,388729,412503,23774,99,0,0,3.0,106.0,43.0,7,61366,0,3,6,2,2
0,0,0,0,0.0,215,75,0,0,0.0,0.0,0,39,0,0,0,0,0,2169368,2.0,0.0,0.0,-653701,141393,795094,100,1,0,3.0,106.0,43.0,8,61366,3,6,2,2,7
0,0,8,1,34.8,215,84,0,0,6.4,10.0,90,31,0,0,0,0,0,2319067,2.0,0.0,19.0,96039,270262,174223,100,0,0,3.0,106.0,43.0,9,61366,6,2,2,7,10
1,0,24,1,91.1,215,95,0,0,14.0,37.2,75,7,0,0,0,0,0,2640790,0.0,3.0,12.0,297701,311175,13474,101,1,0,3.0,106.0,43.0,10,61366,2,2,7,10,3
0,0,21,0,61.9,215,107,1,0,13.5,19.4,90,20,0,0,0,0,0,2825502,1.0,2.0,54.0,168126,197239,29113,102,1,0,3.0,106.0,43.0,11,61366,2,7,10,3,1
0,0,18,0,52.1,215,114,3,0,10.4,13.4,90,14,0,0,0,0,0,2821187,1.0,3.0,38.0,3438,85140,81702,102,0,0,3.0,106.0,43.0,12,61366,7,10,3,1,19
0,0,28,0,38.1,215,127,1,1,9.8,40.0,90,8,0,0,0,0,0,2803514,1.0,2.0,20.0,-38785,87013,125798,102,1,0,3.0,106.0,43.0,13,61366,10,3,1,19,4
0,3,35,0,91.1,215,136,2,1,21.0,62.4,90,4,0,0,0,0,0,2872585,2.0,2.0,56.0,51340,107163,55823,102,0,0,3.0,106.0,43.0,14,61366,3,1,19,4,5
0,0,13,1,46.9,215,142,0,0,8.0,15.6,79,90,0,0,0,0,0,2951894,4.0,1.0,17.0,69767,85869,16102,102,0,0,3.0,106.0,43.0,15,61366,1,19,4,5,14
0,0,19,0,80.3,215,155,2,0,15.8,28.8,90,1,0,0,0,0,0,2925544,2.0,1.0,49.0,-29654,66817,96471,103,1,1,3.0,106.0,43.0,16,61366,19,4,5,14,2
1,3,59,1,32.0,215,161,0,2,16.2,80.4,90,3,0,0,0,0,0,2708340,3.0,0.0,50.0,-221640,42445,264085,102,0,0,3.0,106.0,43.0,17,61366,4,5,14,2,9
1,0,28,0,86.6,215,175,1,0,19.1,48.8,90,13,0,0,0,0,0,3240793,1.0,3.0,56.0,425666,442475,16809,103,1,1,3.0,106.0,43.0,18,61366,5,14,2,9,2
1,0,21,0,13.8,215,190,1,0,5.1,29.2,66,39,0,0,0,0,0,3462785,2.0,3.0,8.0,287829,315524,27695,104,0,0,3.0,106.0,43.0,19,61366,14,2,9,2,7
1,3,34,1,17.8,215,195,0,1,11.9,57.4,90,49,0,0,0,0,0,3531631,0.0,2.0,44.0,64475,93340,28865,105,1,0,3.0,106.0,43.0,20,61366,2,9,2,7,2
0,0,13,0,27.3,215,205,1,0,5.4,16.4,90,11,0,0,0,0,0,3684027,1.0,2.0,10.0,134851,158704,23853,106,1,0,3.0,106.0,43.0,21,61366,9,2,7,2,14
2,0,34,1,40.7,215,211,0,0,8.9,42.6,62,7,0,0,0,0,0,3786619,6.0,1.0,6.0,83926,128395,44469,106,0,0,3.0,106.0,43.0,22,61366,2,7,2,14,3
0,0,21,0,104.8,215,225,2,0,16.4,30.4,90,31,0,0,0,0,0,3898669,2.0,2.0,29.0,95576,133069,37493,107,1,0,3.0,106.0,43.0,23,61366,7,2,14,3,-999
1,1,30,1,55.6,215,236,0,0,10.0,31.4,90,49,0,0,0,0,0,3712642,1.0,0.0,13.0,-149757,55843,205600,107,0,0,3.0,106.0,43.0,24,61366,2,14,3,-999,0
0,0,10,0,46.4,215,248,2,0,10.1,11.2,90,6,0,0,0,0,0,3938348,0.0,2.0,43.0,167175,213846,46671,107,0,0,3.0,106.0,43.0,25,61366,14,3,-999,0,1
1,3,51,1,87.1,215,256,0,1,19.7,79.8,78,21,0,0,0,0,0,3974254,0.0,2.0,30.0,29901,101926,72025,108,1,0,3.0,106.0,43.0,26,61366,3,-999,0,1,8
0,0,2,1,35.6,215,265,0,0,6.5,6.2,90,13,0,0,0,0,0,3983614,1.0,0.0,23.0,2424,85541,83117,108,0,0,3.0,106.0,43.0,27,61366,-999,0,1,8,14
0,0,0,0,0.0,215,287,0,0,0.0,0.0,0,1,0,0,0,0,0,3529427,0.0,2.0,0.0,-142889,121867,264756,107,0,0,3.0,106.0,43.0,29,61366,1,8,14,1,7
0,0,4,0,21.3,215,295,0,0,2.7,4.4,29,90,0,0,0,0,0,3825649,0.0,5.0,1.0,370773,430496,59723,106,1,0,3.0,106.0,43.0,30,61366,8,14,1,7,3
1,3,43,1,34.9,215,275,0,1,15.5,46.8,69,3,0,0,0,0,0,3825649,0.0,3.0,73.0,370773,430496,59723,106,1,0,3.0,106.0,43.0,30,61366,8,14,1,7,3
0,2,29,0,27.8,215,302,2,1,8.9,44.0,90,8,0,0,0,0,0,3846505,1.0,2.0,17.0,37106,80439,43333,106,0,1,3.0,106.0,43.0,31,61366,14,1,7,3,0
1,3,42,1,56.7,215,317,0,1,16.4,61.2,90,14,0,0,0,0,0,3832840,0.0,4.0,46.0,-15347,36016,51363,107,1,0,3.0,106.0,43.0,32,61366,1,7,3,0,6
