id,appearances,goals,wins,losses,clean_sheets_x,goals_conceded_x,tackles,tackle_success_%,last_man_tackles,blocked_shots,interceptions,clearances,headed_clearance,clearances_off_line,recoveries,duels_won,duels_lost,successful_50/50s,aerial_battles_won,aerial_battles_lost,own_goals_x,errors_leading_to_goal,assists_x,passes,passes_per_match,big_chances_created,crosses,cross_accuracy_%,through_balls,accurate_long_balls,yellow_cards_x,red_cards_x,fouls,offsides,headed_goals,goals_with_right_foot,goals_with_left_foot,hit_woodwork,big_chances_missed,freekicks_scored,goals_per_match,penalties_scored,shooting_accuracy_%,shots,shots_on_target,catches,goal_kicks,high_claims,penalties_saved_x,punches,saves_x,sweeper_clearances,throw_outs,assists_y,bonus,bps,clean_sheets_y,creativity,element,fixture,goals_conceded_y,goals_scored,ict_index,influence,minutes,opponent_team,own_goals_y,penalties_missed,penalties_saved_y,red_cards_y,saves_y,selected,team_a_score,team_h_score,threat,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards_y,position,init_price,team_code,gw,total_points_1,total_points_2,total_points_3,total_points_4,total_points_5
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,132,0,0,0.0,0.0,0,39,0,0,0,0,0,1658,1.0,2.0,0.0,-17,11,28,40,1,0,2.0,40.0,97.0,14,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,147,0,0,0.0,0.0,0,35,0,0,0,0,0,1666,1.0,3.0,0.0,-15,12,27,40,0,0,2.0,40.0,97.0,15,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,154,0,0,0.0,0.0,0,20,0,0,0,0,0,1661,0.0,1.0,0.0,-26,12,38,40,1,0,2.0,40.0,97.0,16,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,169,0,0,0.0,0.0,0,57,0,0,0,0,0,1680,2.0,3.0,0.0,-27,15,42,40,0,0,2.0,40.0,97.0,17,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,173,0,0,0.0,0.0,0,1,0,0,0,0,0,1696,5.0,1.0,0.0,-25,5,30,40,1,0,2.0,40.0,97.0,18,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,183,0,0,0.0,0.0,0,31,0,0,0,0,0,1702,0.0,0.0,0.0,-28,8,36,40,0,0,2.0,40.0,97.0,19,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,195,0,0,0.0,0.0,0,13,0,0,0,0,0,1721,1.0,0.0,0.0,-26,9,35,40,0,0,2.0,40.0,97.0,20,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,203,0,0,0.0,0.0,0,6,0,0,0,0,0,1742,3.0,0.0,0.0,-18,8,26,40,1,0,2.0,40.0,97.0,21,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,213,0,0,0.0,0.0,0,97,0,0,0,0,0,1788,0.0,0.0,0.0,-24,20,44,40,1,0,2.0,40.0,97.0,22,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,227,0,0,0.0,0.0,0,4,0,0,0,0,0,1801,0.0,3.0,0.0,-23,9,32,40,0,0,2.0,40.0,97.0,23,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,231,0,0,0.0,0.0,0,3,0,0,0,0,0,1806,1.0,2.0,0.0,-28,18,46,40,0,0,2.0,40.0,97.0,24,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,243,0,0,0.0,0.0,0,98,0,0,0,0,0,1816,0.0,2.0,0.0,-8,6,14,40,1,0,2.0,40.0,97.0,25,0,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,257,0,0,0.0,0.0,0,20,0,0,0,0,0,1852,2.0,1.0,0.0,-4,6,10,40,0,0,2.0,40.0,97.0,26,0,0,0,0,-999
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,264,0,0,0.0,0.0,0,57,0,0,0,0,0,1884,5.0,1.0,0.0,-14,12,26,40,1,0,2.0,40.0,97.0,27,0,0,0,-999,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,272,0,0,0.0,0.0,0,11,0,0,0,0,0,1889,3.0,0.0,0.0,-7,6,13,40,1,0,2.0,40.0,97.0,28,0,0,-999,0,-999
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,290,0,0,0.0,0.0,0,39,0,0,0,0,0,1903,0.0,2.0,0.0,-5,3,8,40,0,0,2.0,40.0,97.0,29,0,-999,0,-999,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,292,0,0,0.0,0.0,0,35,0,0,0,0,0,1919,0.0,2.0,0.0,-7,6,13,40,1,0,2.0,40.0,97.0,30,-999,0,-999,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,325,0,0,0.0,0.0,0,43,0,0,0,0,0,1948,0.0,2.0,0.0,-6,3,9,40,0,0,2.0,40.0,97.0,32,-999,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,314,0,0,0.0,0.0,0,8,0,0,0,0,0,1948,2.0,1.0,0.0,-6,3,9,40,1,0,2.0,40.0,97.0,32,-999,0,0,0,0
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,332,0,0,0.0,0.0,0,90,0,0,0,0,0,1971,0.0,2.0,0.0,-4,7,11,40,0,0,2.0,40.0,97.0,34,0,0,0,0,-999
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,302,0,0,0.0,0.0,0,36,0,0,0,0,0,1971,2.0,0.0,0.0,-4,7,11,40,0,0,2.0,40.0,97.0,34,0,0,0,0,-999
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,343,0,0,0.0,0.0,0,14,0,0,0,0,0,1979,2.0,0.0,0.0,-8,3,11,40,1,0,2.0,40.0,97.0,35,0,0,0,-999,-999
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,354,0,0,0.0,0.0,0,54,0,0,0,0,0,1989,0.0,1.0,0.0,-5,3,8,40,0,0,2.0,40.0,97.0,36,0,0,-999,-999,-999
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,363,0,0,0.0,0.0,0,31,0,0,0,0,0,2007,3.0,2.0,0.0,-5,6,11,40,1,0,2.0,40.0,97.0,37,0,-999,-999,-999,-999
14927.0,28.0,0.0,5.0,15.0,1.0,38.0,52.0,81.0,0.0,4.0,33.0,98.0,26.0,0.0,87.0,131.0,96.0,11.0,53.0,34.0,0.0,0.0,0.0,778.0,27.79,0.0,56.0,27.0,1.0,55.0,4.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97,377,0,0,0.0,0.0,0,1,0,0,0,0,0,2021,2.0,0.0,0.0,-11,10,21,40,0,0,2.0,40.0,97.0,38,-999,-999,-999,-999,-999
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,3.6,35,2,0,0,1.5,8.8,90,99,0,0,0,0,0,17574,0.0,2.0,3.0,0,0,0,50,1,0,3.0,46.0,91.0,1,2,2,0,0,2
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,21.9,35,20,1,0,3.2,10.0,90,35,0,0,0,0,0,19664,2.0,1.0,0.0,-377,2087,2464,50,0,0,3.0,46.0,91.0,2,2,0,0,2,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,0,13.6,35,22,2,0,2.4,10.2,75,11,0,0,0,0,0,17896,2.0,2.0,0.0,-2136,1601,3737,50,1,0,3.0,46.0,91.0,3,0,0,2,0,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,34,0,0,0.0,0.0,0,8,0,0,0,0,0,16104,0.0,2.0,0.0,-2062,774,2836,50,0,0,3.0,46.0,91.0,4,0,2,0,0,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,41,0,0,0.0,0.0,0,13,0,0,0,0,0,14737,2.0,4.0,0.0,-1744,756,2500,49,1,0,3.0,46.0,91.0,5,2,0,0,0,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,4.8,35,53,4,0,3.3,16.0,90,90,0,0,0,0,0,12687,0.0,4.0,12.0,-2186,236,2422,49,0,0,3.0,46.0,91.0,6,0,0,0,0,1
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,62,0,0,0.0,0.0,0,31,0,0,0,0,0,12012,1.0,2.0,0.0,-868,336,1204,48,1,0,3.0,46.0,91.0,7,0,0,0,1,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11.8,35,80,0,0,1.4,2.4,12,57,0,0,0,0,0,11386,4.0,0.0,0.0,-741,185,926,48,0,1,3.0,46.0,91.0,8,0,0,1,0,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,82,0,0,0.0,0.0,0,20,0,0,0,0,0,10737,0.0,0.0,0.0,-842,231,1073,48,1,0,3.0,46.0,91.0,9,0,1,0,0,2
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,94,0,0,0.0,0.0,0,54,0,0,0,0,0,10292,3.0,0.0,0.0,-559,186,745,47,0,0,3.0,46.0,91.0,10,1,0,0,2,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0.0,35,102,1,0,0.0,0.0,1,1,0,0,0,0,0,9744,2.0,1.0,0.0,-649,176,825,47,1,0,3.0,46.0,91.0,11,0,0,2,0,2
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,119,0,0,0.0,0.0,0,4,0,0,0,0,0,9534,1.0,2.0,0.0,-323,207,530,47,0,0,3.0,46.0,91.0,12,0,2,0,2,2
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,121,0,0,0.0,0.0,0,3,0,0,0,0,0,9289,2.0,1.0,0.0,-319,139,458,46,1,0,3.0,46.0,91.0,13,2,0,2,2,3
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0.9,35,138,3,0,1.6,14.6,90,43,0,0,0,0,0,9217,1.0,3.0,0.0,-143,104,247,46,0,0,3.0,46.0,91.0,14,0,2,2,3,2
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,141,0,0,0.0,0.0,0,97,0,0,0,0,0,9250,1.0,2.0,0.0,-18,238,256,46,1,0,3.0,46.0,91.0,15,2,2,3,2,2
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,3.3,35,152,4,0,1.0,5.2,90,14,0,0,0,0,0,9004,4.0,0.0,1.0,-271,90,361,46,1,0,3.0,46.0,91.0,16,2,3,2,2,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,30.3,35,170,2,0,4.5,13.2,90,39,0,0,0,0,0,8994,0.0,2.0,1.0,-150,211,361,46,0,0,3.0,46.0,91.0,17,3,2,2,0,0
15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,4.6,35,172,0,0,1.9,11.4,90,36,0,0,0,0,0,9065,0.0,2.0,3.0,-7,258,265,46,1,0,3.0,46.0,91.0,18,2,2,0,0,0
