id,total_points
37096,2
171975,2
98770,0
441271,0
243568,0
37605,0
105377,1
232797,-3
232413,7
58376,0
169432,1
201084,0
37572,0
200878,0
176413,0
120250,2
447093,0
20066,0
19624,9
447372,0
37915,2
83543,0
55038,0
58845,1
172850,0
431019,0
151589,1
171314,6
444463,0
165210,0
172782,0
61604,0
77777,0
80146,1
461102,0
61600,0
167473,0
201666,3
182539,0
176297,9
20467,0
81012,2
57531,8
75115,5
41270,-3
431131,2
156689,0
486870,0
474003,0
114536,0
193488,1
221239,0
58498,0
215379,0
76359,0
184349,0
60252,1
463912,0
116594,0
55914,1
44346,0
232881,0
123354,0
467114,0
173821,1
195851,8
68983,1
224444,0
195473,0
32259,0
57513,0
155513,0
132015,1
98745,1
465551,0
102884,0
58822,1
54694,1
456966,0
40142,1
114283,6
492373,0
101582,3
230046,1
92259,0
21205,0
78056,0
480216,0
109646,1
40694,0
93100,0
58786,0
73314,5
444884,0
62398,0
223349,0
168399,0
213345,0
103123,0
81183,2
219847,0
18867,9
481626,0
40845,0
203368,0
80954,0
49957,0
49413,0
69140,0
101188,5
101178,2
149828,0
122798,2
91047,1
221610,0
168580,3
60706,0
232361,0
50472,0
167522,0
59966,4
85242,0
198826,4
227127,3
450527,0
57410,0
173879,0
215439,9
42899,0
200089,0
461096,0
208998,0
106611,1
222531,0
243343,0
221399,1
66838,0
437688,0
164011,5
207189,0
55459,1
40146,-2
180184,0
152760,1
107613,0
200826,0
245719,0
38533,2
222627,0
86153,0
156074,1
108823,0
153673,0
101184,0
173954,10
87835,0
115918,1
490721,0
7645,0
104547,1
449926,0
175592,0
463034,0
141020,0
124183,0
37642,7
174593,0
159506,0
